timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh,hour,minute,dayofweek,day,month,year,is_weekend,is_weekday,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,energy_lag_15min,energy_lag_1h,energy_lag_24h,energy_roll_mean_24h,energy_roll_std_24h,expected_kwh_per_load,dominant_equipment
2024-04-29 12:00:00,117.14,100.0,30.57,1.0,711.05,274.99,56.19,59.82,1102.05,12,0,0,29,4,2024,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1026.53,981.12,1080.84,904.8139583333332,93.7549355610756,9.407973365204029,Furnace
2024-04-29 13:00:00,117.91,100.0,29.89,0.983,691.02,273.37,57.53,60.84,1082.76,13,0,0,29,4,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.8660254037844387,-0.4999999999999998,1102.05,952.37,995.76,905.7202083333332,95.0547555218812,9.182936137732169,Furnace
2024-04-30 12:00:00,118.07,100.0,28.19,1.0,717.58,268.91,45.26,59.59,1091.34,12,0,1,30,4,2024,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1011.02,941.24,1082.42,903.9423958333332,94.51496930444748,9.243160836791734,Furnace
2024-05-01 01:00:00,115.99,94.23,33.56,0.928,710.6,263.53,67.09,54.05,1095.27,1,0,2,1,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1036.7,971.02,863.51,907.9921875,98.7449988522073,9.442796792826968,Furnace
2024-05-01 11:00:00,120.38,96.19,30.08,0.967,712.2,262.31,55.81,52.43,1082.74,11,0,2,1,5,2024,0,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1013.89,896.11,824.58,922.5048958333332,96.3555782450426,8.99435122113308,Furnace
2024-05-02 00:00:00,121.31,99.13,31.0,1.0,729.92,278.88,51.95,60.73,1120.6933,0,0,3,2,5,2024,0,1,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1048.71,937.78,957.01,943.3367010416669,92.79498271805146,9.238259830187124,Furnace
2024-05-02 12:00:00,118.99,100.0,30.5,1.0,713.25,273.08,56.61,65.48,1108.42,12,0,3,2,5,2024,0,1,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1044.08,915.65,895.83,961.5408677083334,86.28356766948802,9.31523657450206,Furnace
2024-05-02 23:00:00,116.1,98.27,29.72,0.969,706.34,268.71,52.29,67.26,1094.61,23,0,3,2,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1060.97,849.58,869.24,978.4017010416666,71.19448065886647,9.428165374677002,Furnace
2024-05-03 00:00:00,116.87,100.0,28.87,0.996,695.04,277.97,52.05,61.61,1086.66,0,0,4,3,5,2024,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1094.61,946.13,1064.19,978.6357635416668,71.51570345904202,9.298023444853255,Furnace
2024-05-03 01:00:00,119.07,100.0,28.75,0.936,712.87,264.24,52.01,60.88,1090.0,1,0,4,3,5,2024,0,1,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1086.66,931.35,1045.83,979.0958677083336,72.09231726829171,9.154278995548838,Furnace
2024-05-03 12:00:00,119.89,100.0,32.14,0.966,704.56,284.87,63.08,62.71,1115.22,12,0,4,3,5,2024,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1009.21,914.99,1102.05,979.3598260416668,71.16919797851774,9.302026857953123,Furnace
2024-05-07 00:00:00,116.7,100.0,28.83,0.999,715.11,268.71,56.24,60.17,1100.22,0,0,1,7,5,2024,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1059.5,978.49,1086.66,904.9046875,99.8069850836118,9.427763496143958,Furnace
2024-05-07 01:00:00,117.78,100.0,30.13,0.981,715.5,275.06,56.28,58.53,1105.37,1,0,1,7,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1100.22,930.89,1090.0,905.0647916666668,100.11886944479323,9.385039904907453,Furnace
2024-05-07 12:00:00,116.27,95.4,30.7,0.959,714.88,259.4,61.46,46.65,1082.39,12,0,1,7,5,2024,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1055.52,931.71,1115.22,904.9654166666668,99.66447324494835,9.309280123849662,Furnace
2024-05-07 23:00:00,119.8,96.82,28.54,0.953,720.94,266.03,47.83,62.87,1097.67,23,0,1,7,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,991.97,901.62,1052.75,905.6805208333334,98.63818402701348,9.162520868113523,Furnace
2024-05-08 00:00:00,115.81,100.0,30.23,1.0,690.54,269.33,57.12,71.42,1088.4,0,0,2,8,5,2024,0,1,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1097.67,936.37,946.38,907.1598958333332,100.30592875897024,9.39815214575598,Furnace
2024-05-08 01:00:00,119.52,91.74,31.99,0.89,718.58,247.32,57.38,57.89,1081.18,1,0,2,8,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1088.4,991.92,895.1,909.0982291666668,101.8563698857606,9.046017402945115,Furnace
2024-05-09 00:00:00,119.17,98.4,31.2,1.0,715.25,260.92,55.63,57.63,1089.43,0,0,3,9,5,2024,0,1,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1071.69,948.96,845.99,945.2460416666668,95.55118253121832,9.141814214986994,Furnace
2024-05-09 01:00:00,115.32,100.0,31.38,0.983,704.9,272.8,57.33,62.76,1097.78,1,0,3,9,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1089.43,989.07,874.8,947.56875,96.52590337095592,9.519424210891433,Furnace
2024-05-09 12:00:00,116.8,100.0,32.07,1.0,696.72,271.34,59.27,66.9,1094.23,12,0,3,9,5,2024,0,1,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1053.85,918.82,880.42,965.168125,86.88741635391234,9.368407534246575,Furnace
2024-05-09 23:00:00,119.61,96.69,32.59,0.809,721.21,267.15,56.33,54.2,1098.88,23,0,3,9,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1037.24,918.31,927.37,983.7751041666668,66.88122760764112,9.187191706379066,Furnace
2024-05-10 13:00:00,118.97,98.09,31.68,1.0,710.64,268.06,61.24,53.8,1093.75,13,0,4,10,5,2024,0,1,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1022.89,972.78,1037.06,984.6798958333334,66.35003379200221,9.193494158191141,Furnace
2024-05-13 00:00:00,124.13,100.0,30.66,1.0,741.58,264.32,55.68,54.21,1115.8,0,0,0,13,5,2024,0,1,0.0,1.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,874.78,809.64,1089.43,906.8605208333332,99.98166835522572,8.988963183758962,Furnace
2024-05-13 23:00:00,120.12,93.18,31.43,0.845,722.99,258.92,51.69,62.57,1096.17,23,0,0,13,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4999999999999999,-0.8660254037844387,1034.99,871.77,1098.88,906.2077083333334,99.70505888531736,9.125624375624376,Furnace
2024-05-14 11:00:00,117.99,100.0,30.39,1.0,713.15,264.49,51.23,65.75,1094.61,11,0,1,14,5,2024,0,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,999.4,925.7,1078.76,906.1859375,99.56411353683134,9.277142130689041,Furnace
2024-05-14 12:00:00,118.12,100.0,31.49,1.0,702.54,263.58,58.46,56.62,1081.2,12,0,1,14,5,2024,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1094.61,971.85,1022.89,906.7933333333334,100.4574208588598,9.153403318658992,Furnace
2024-05-14 13:00:00,112.83,100.0,33.45,0.993,680.53,284.38,64.23,55.66,1084.8,13,0,1,14,5,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1081.2,967.45,1093.75,906.7001041666668,100.28609691640176,9.614464238234511,Furnace
2024-05-15 00:00:00,115.05,100.0,31.32,0.884,693.13,268.0,58.93,61.07,1081.13,0,0,2,15,5,2024,0,1,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1040.19,987.63,906.44,909.0557291666664,102.387939891631,9.397044763146459,Furnace
2024-05-15 01:00:00,124.46,92.84,32.82,0.89,730.63,262.12,63.05,58.35,1114.15,1,0,2,15,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1081.13,964.08,946.23,910.8048958333334,104.4434163503687,8.951872087417646,Furnace
2024-05-15 12:00:00,117.55,95.54,34.35,0.989,708.03,256.96,64.39,59.9,1089.28,12,0,2,15,5,2024,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1047.5,945.24,889.2,929.9240625,100.31475752878694,9.266524883028499,Furnace
2024-05-15 23:00:00,117.68,100.0,32.81,0.983,715.65,267.63,64.11,59.5,1106.89,23,0,2,15,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1013.76,944.52,877.63,948.0304166666668,93.41237684157886,9.405931339225017,Furnace
2024-05-16 00:00:00,117.66,100.0,33.49,1.0,703.86,266.0,66.54,64.64,1101.03,0,0,3,16,5,2024,0,1,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1106.89,926.76,878.56,950.3478125,94.42485381121804,9.35772565017848,Furnace
2024-05-16 01:00:00,120.76,100.0,31.29,0.96,733.35,270.52,54.81,61.8,1120.48,1,0,3,16,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1101.03,998.2,865.62,953.0026041666666,95.59313978077662,9.27856906260351,Furnace
2024-05-16 11:00:00,118.41,95.64,30.93,0.966,703.08,267.43,54.52,57.62,1082.64,11,0,3,16,5,2024,0,1,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1005.9,868.16,914.87,967.5983333333334,83.8658409185925,9.143146693691412,Furnace
2024-05-16 12:00:00,119.68,98.53,29.11,1.0,732.9,265.7,56.17,67.58,1120.6933,12,0,3,16,5,2024,0,1,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1082.64,868.16,929.02,969.5949302083332,85.20857491056208,9.364081717914438,Furnace
2024-05-17 11:00:00,117.54,100.0,33.95,1.0,715.61,264.11,59.6,58.29,1097.61,11,0,4,17,5,2024,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1024.69,911.22,1036.5,986.7670135416666,73.11825315536157,9.33818274629913,Furnace
2024-05-20 12:00:00,120.8,95.19,34.77,0.956,731.85,264.97,62.67,60.87,1120.37,12,0,0,20,5,2024,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,1048.06,959.33,1120.6933,911.2902083333332,97.83134313145028,9.27458609271523,Furnace
2024-05-20 13:00:00,120.22,100.0,31.47,1.0,727.69,270.72,56.67,67.59,1120.6933,13,0,0,20,5,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4999999999999999,-0.8660254037844387,1120.37,988.45,1035.5,912.1776385416666,99.34460442751003,9.322020462485442,Furnace
2024-05-20 23:00:00,117.1,100.0,30.73,1.0,709.73,269.2,57.72,55.3,1091.96,23,0,0,20,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4999999999999999,-0.8660254037844387,1056.3,920.15,1074.38,912.0533677083332,98.80606342709494,9.325021349274126,Furnace
2024-05-21 00:00:00,119.42,97.95,33.31,0.943,717.53,273.0,64.16,58.68,1113.38,0,0,1,21,5,2024,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1091.96,970.22,1068.74,912.5183677083334,99.65263778572972,9.323228939876069,Furnace
2024-05-21 13:00:00,118.95,100.0,31.08,1.0,703.08,276.93,60.87,65.34,1106.22,13,0,1,21,5,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1067.79,984.72,1016.1,912.5436802083332,100.90706409994444,9.299873896595209,Furnace
2024-05-21 14:00:00,116.59,95.0,32.61,0.871,715.85,256.73,58.49,57.14,1088.21,14,0,1,21,5,2024,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1106.22,1068.24,1051.59,912.9251385416666,101.50567463826336,9.33364782571404,Furnace
2024-05-22 01:00:00,121.18,100.0,34.13,1.0,719.85,268.1,57.75,57.26,1102.96,1,0,2,22,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1053.97,910.69,868.87,915.2117010416669,103.75903837871142,9.101831985476151,Furnace
2024-05-22 23:00:00,118.38,100.0,32.79,0.902,717.62,270.04,63.54,66.88,1118.09,23,0,2,22,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1062.37,938.19,867.44,948.583784375,97.79648038882844,9.44492312890691,Furnace
2024-05-23 00:00:00,117.09,99.85,31.75,0.979,714.26,262.83,64.76,51.45,1093.29,0,0,3,23,5,2024,0,1,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1118.09,950.74,873.47,950.8735760416666,98.58946596847944,9.337176530873686,Furnace
2024-05-23 02:00:00,116.59,100.0,32.5,1.0,702.3,261.8,59.94,62.63,1086.66,2,0,3,23,5,2024,0,1,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1077.47,1062.37,885.76,955.0739927083332,99.79889411751476,9.32035337507505,Furnace
2024-05-23 11:00:00,119.34,100.0,33.99,1.0,719.61,271.9,62.41,72.34,1120.6933,11,0,3,23,5,2024,0,1,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1022.38,919.01,954.88,968.6927770833336,90.90636417310336,9.390760013407071,Furnace
2024-05-23 12:00:00,117.78,100.0,34.26,0.98,704.35,257.31,63.13,64.98,1089.77,12,0,3,23,5,2024,0,1,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1120.6933,958.97,929.96,970.3574645833332,91.64980843352508,9.252589573781627,Furnace
2024-05-23 23:00:00,121.2,98.43,33.96,1.0,723.62,268.7,71.39,58.35,1120.6933,23,0,3,23,5,2024,0,1,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,991.74,890.02,858.6,987.938228125,75.46938772783044,9.246644389438943,Furnace
2024-05-24 00:00:00,119.36,97.82,31.37,1.0,715.5,271.29,49.91,68.96,1105.66,0,0,4,24,5,2024,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1120.6933,923.43,1048.59,988.5327072916668,76.17366288858523,9.263237265415551,Furnace
2024-05-24 11:00:00,113.52,96.3,35.24,0.968,698.86,261.08,66.7,68.57,1095.22,11,0,4,24,5,2024,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1009.72,960.99,1048.06,990.1214572916668,76.64323935679718,9.647815362931643,Furnace
2024-05-24 23:00:00,118.54,97.3,29.63,1.0,718.64,264.83,53.24,58.82,1095.53,23,0,4,24,5,2024,0,1,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1076.56,874.38,1091.96,989.2680895833332,75.99000717652758,9.241859288004049,Furnace
2024-05-25 02:00:00,79.18,82.84,32.62,0.863,519.75,236.13,59.43,60.18,1120.6933,2,0,5,25,5,2024,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,822.45,1076.56,1036.8,984.9520822916668,78.46779902532177,14.153742106592572,Furnace
2024-05-27 12:00:00,116.32,99.3,36.03,0.909,704.74,275.22,64.42,61.43,1105.81,12,0,0,27,5,2024,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,1047.65,972.37,1089.77,912.8686104166668,104.37388800594704,9.506619669876203,Furnace
2024-05-27 13:00:00,118.79,99.01,31.93,0.948,714.65,268.23,60.11,60.28,1103.26,13,0,0,27,5,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4999999999999999,-0.8660254037844387,1105.81,945.67,1044.38,913.48194375,105.32350314156528,9.287482111288828,Furnace
2024-05-28 00:00:00,116.39,94.0,35.43,0.874,696.29,264.06,59.29,59.44,1079.07,0,0,1,28,5,2024,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1039.64,920.24,1105.66,915.5842010416668,104.79268097396724,9.271157315920611,Furnace
2024-05-28 01:00:00,123.04,94.97,33.67,0.912,739.17,257.35,59.48,67.38,1120.6933,1,0,1,28,5,2024,0,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1079.07,1018.52,1073.72,916.07350625,105.6450310648365,9.10836557217165,Furnace
2024-05-28 11:00:00,117.77,96.82,33.37,0.97,724.34,258.9,67.99,60.21,1111.43,11,0,1,28,5,2024,0,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,948.19,883.51,1095.22,914.8318395833334,105.19166086364292,9.437293028784921,Furnace
2024-05-28 12:00:00,118.83,100.0,33.89,0.98,708.63,275.09,66.44,64.95,1115.1,12,0,1,28,5,2024,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,1111.43,965.99,1071.57,915.2852770833332,105.96538019364272,9.38399394092401,Furnace
2024-05-29 12:00:00,119.96,96.7,33.75,1.0,709.08,255.45,55.54,61.32,1081.39,12,0,2,29,5,2024,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,1033.12,938.99,932.18,933.6588885416668,100.59561930350566,9.014588196065356,Furnace
2024-05-30 02:00:00,115.7,100.0,32.85,1.0,710.19,271.57,61.07,67.28,1110.11,2,0,3,30,5,2024,0,1,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1042.44,1030.94,863.54,958.747534375,95.63488067872872,9.594727744165946,Furnace
2024-05-31 00:00:00,122.59,99.32,34.92,0.912,718.2,268.09,61.67,64.34,1112.29,0,0,4,31,5,2024,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1071.05,889.72,1002.95,993.1352427083332,66.0631771682281,9.0732523044294,Furnace
2024-05-31 11:00:00,114.06,96.23,34.69,1.0,687.7,267.83,62.41,73.68,1091.62,11,0,4,31,5,2024,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1042.4,934.3,1047.65,991.1530552083336,67.46272224279653,9.570576889356477,Furnace
2024-05-31 12:00:00,113.64,100.0,32.7,1.0,687.37,276.43,57.56,62.42,1083.78,12,0,4,31,5,2024,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1091.62,959.82,1105.81,990.9235760416668,67.10512375647043,9.536958817317846,Furnace
2024-06-03 00:00:00,112.71,100.0,36.06,1.0,695.66,267.08,64.31,60.11,1087.16,0,0,0,3,6,2024,0,1,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,894.18,822.41,1071.02,916.5565625,96.7254300402965,9.645639251175584,Furnace
2024-06-03 01:00:00,114.32,95.62,34.33,0.889,701.81,266.41,59.81,58.88,1086.92,1,0,0,3,6,2024,0,1,0.2588190451025207,0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,1087.16,862.9,1042.44,917.0198958333334,97.43868730745297,9.507697690692794,Furnace
2024-06-03 11:00:00,118.4,100.0,33.94,1.0,713.84,267.58,63.13,54.66,1099.22,11,0,0,3,6,2024,0,1,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,999.49,892.09,1077.61,916.6413541666668,96.3738070838294,9.283952702702702,Furnace
2024-06-03 12:00:00,116.7,100.0,32.13,1.0,699.34,277.18,64.06,65.71,1106.29,12,0,0,3,6,2024,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,1099.22,959.76,1072.73,916.9909375,97.00475990576456,9.479777206512425,Furnace
2024-06-03 13:00:00,113.15,100.0,33.26,1.0,685.12,271.64,58.05,65.16,1079.98,13,0,0,3,6,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,1106.29,1006.76,1074.83,917.0445833333332,97.09434997835524,9.544675209898365,Furnace
2024-06-04 00:00:00,118.98,98.31,33.21,0.884,713.6,269.26,63.01,60.69,1106.56,0,0,1,4,6,2024,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1064.6,1026.23,1112.29,918.0758333333332,97.66303550761384,9.300386619599932,Furnace
2024-06-04 01:00:00,119.8,99.23,32.95,0.94,731.14,261.7,51.39,55.16,1099.39,1,0,1,4,6,2024,0,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1106.56,1055.85,1025.26,918.8480208333334,98.80579820637855,9.176878130217029,Furnace
2024-06-05 01:00:00,112.26,100.0,35.04,1.0,681.63,276.04,71.55,55.66,1084.88,1,0,2,5,6,2024,0,1,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,1035.29,979.29,865.32,920.4283333333332,99.1768427094985,9.66399429894887,Furnace
2024-06-05 10:00:00,104.73,91.58,33.72,0.89,642.27,259.93,65.26,57.59,1120.6933,10,0,2,5,6,2024,0,1,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,976.31,864.53,906.97,933.378471875,95.8054563402053,10.700785830230114,Furnace
2024-06-05 12:00:00,115.41,100.0,35.12,0.951,713.07,274.58,70.99,63.37,1120.6933,12,0,2,5,6,2024,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,1031.55,953.46,888.6,936.6464229166668,98.05453084469296,9.710538948098085,Furnace
2024-06-05 13:00:00,121.16,100.0,34.69,1.0,728.39,271.89,58.6,62.85,1120.6933,13,0,2,5,6,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,1120.6933,976.31,873.29,939.223540625,99.61067772161898,9.249697094750742,Furnace
2024-06-05 23:00:00,118.2,100.0,33.66,0.941,710.91,278.06,62.77,62.32,1114.06,23,0,2,5,6,2024,0,1,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,1010.14,916.87,932.88,953.4489572916668,95.0045473360596,9.425211505922166,Furnace
2024-06-06 00:00:00,117.66,100.0,33.73,0.923,699.02,269.61,60.85,54.52,1084.0,0,0,3,6,6,2024,0,1,0.0,1.0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,1114.06,931.57,856.82,955.815415625,95.40086553403586,9.212986571477138,Furnace
2024-06-06 12:00:00,114.4,92.9,33.85,0.945,712.99,247.65,63.27,56.82,1080.73,12,0,3,6,6,2024,0,1,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,1063.09,919.1,884.05,973.063228125,84.6664878776719,9.44694055944056,Furnace
2024-06-07 00:00:00,116.03,100.0,32.79,1.0,709.8,265.87,59.46,56.77,1091.89,0,0,4,7,6,2024,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1031.34,946.78,1087.16,987.481040625,73.58307383936798,9.410411100577438,Furnace
2024-06-07 13:00:00,115.04,95.35,33.94,0.864,698.12,262.53,59.6,62.25,1082.5,13,0,4,7,6,2024,0,1,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1064.93,941.5,1079.98,983.6399989583332,73.77622718825926,9.409770514603615,Furnace
2024-06-10 11:00:00,117.76,100.0,34.61,1.0,713.0,270.31,63.19,62.49,1108.99,11,0,0,10,6,2024,0,1,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,997.82,903.95,1063.09,912.1620833333332,92.13756426831738,9.417374320652174,Furnace
2024-06-10 12:00:00,118.8,100.0,31.36,1.0,728.72,264.14,53.97,62.69,1109.53,12,0,0,10,6,2024,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,1108.99,911.54,1080.73,912.4620833333332,92.73713462670712,9.339478114478114,Furnace
2024-06-10 13:00:00,113.96,100.0,31.32,1.0,686.76,279.28,61.14,64.0,1091.19,13,0,0,10,6,2024,0,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,1109.53,944.59,1046.15,912.93125,93.5311268790408,9.575201825201827,Furnace
2024-06-11 00:00:00,115.57,88.81,36.36,0.87,712.55,249.16,65.4,54.07,1081.18,0,0,1,11,6,2024,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1040.66,930.61,1091.89,911.805625,92.47669285669008,9.355195985117247,Furnace
2024-06-11 01:00:00,116.39,100.0,33.77,1.0,703.04,277.24,56.13,66.98,1103.39,1,0,1,11,6,2024,0,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1081.18,1025.3,1061.24,912.2446875,93.29013105082625,9.48010997508377,Furnace
2024-06-11 11:00:00,114.51,100.0,30.98,0.988,697.35,269.79,59.59,56.3,1083.02,11,0,1,11,6,2024,0,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1065.77,945.33,1077.6,916.0076041666669,95.975223071756,9.457863942013798,Furnace
